source,target,weight
1191,1417,0.152742
1191,1399,0.036492
1192,2437,0.057336
1193,1612,0.121767
1194,2514,0.055153
1195,1996,0.043002
1196,1321,0.071717
1196,1326,0.047776
1198,2457,0.048768
1198,1957,0.082747
1198,2339,0.059223
1198,1983,0.04331
1198,2834,0.048187
1200,2826,0.075831
1201,2106,0.041553
1202,2145,0.065279
1202,1285,0.036868
1203,2271,0.064574
1206,2192,0.069014
1206,2390,0.052024
1207,1765,0.037756
1207,1483,0.07048
1207,1396,0.103575
1208,2444,0.05582
1209,2514,0.087496
1210,1214,0.057947
1210,2636,0.06117
1211,1600,0.044203
1213,1846,0.043503
1213,1416,0.037254
1213,2783,0.086949
1214,2344,0.101166
1214,2343,0.054769
1214,1967,0.060294
1215,2146,0.039211
1215,1976,0.063422
1215,1380,0.048924
1216,1740,0.054218
1216,1888,0.048756
1216,1297,0.222581
1217,1382,0.085492
1217,2217,0.073969
1218,2473,0.065262
1218,2461,0.060539
1218,2579,0.057274
1220,1280,0.035001
1221,1465,0.051792
1221,2168,0.052544
1222,1740,0.157731
1222,1729,0.105006
1222,2074,0.169333
1222,2211,0.042216
1223,2529,0.042432
1223,1913,0.089868
1223,1470,0.047372
1225,2183,0.036802
1225,1656,0.046422
1225,1396,0.045042
1226,2660,0.050796
1226,1729,0.038015
1226,2545,0.104588
1226,1931,0.053715
1226,2694,0.037494
1226,2440,0.257741
1227,2097,0.045991
1227,2251,0.04439
1227,2783,0.046814
1227,2125,0.059067
1227,2130,0.03557
1227,1365,0.088643
1228,2418,0.081504
1228,1314,0.05809
1228,2670,0.053878
1229,1784,0.037939
1230,2513,0.041992
1230,1644,0.052105
1232,1497,0.036627
1232,1528,0.315092
1232,2178,0.102719
1233,1566,0.043964
1233,2027,0.063283
1233,2804,0.038842
1233,2019,0.052246
1233,1844,0.076671
1234,1487,0.053709
1234,1848,0.037928
1234,2492,0.061657
1234,1366,0.041419
1234,1506,0.045616
1235,1521,0.088098
1235,1746,0.134525
1236,1507,0.174383
1237,2357,0.044884
1237,1690,0.070302
1237,1744,0.080725
1237,1369,0.063306
1237,2233,0.061514
1237,1555,0.049464
1237,2715,0.081177
1238,1974,0.056976
1238,1240,0.342669
1238,1987,0.069916
1238,1405,0.037929
1239,1641,0.041649
1239,1928,0.075029
1239,1810,0.039929
1239,1378,0.048236
1239,1806,0.07827
1239,2807,0.059981
1239,2005,0.079005
1239,2429,0.110594
1239,1609,0.101154
1240,1244,0.037594
1240,1769,0.05813
1240,1737,0.047531
1240,2199,0.045089
1241,2457,0.083225
1242,2357,0.11971
1242,1615,0.049392
1242,2568,0.046578
1243,2577,0.057904
1243,2119,0.038595
1244,2841,0.039692
1245,2240,0.071656
1245,2418,0.04981
1246,1360,0.047138
1246,1315,0.036217
1246,1377,0.052668
1246,2562,0.074858
1247,1623,0.079675
1247,1406,0.038914
1247,2167,0.090212
1247,1365,0.054813
1248,2217,0.120839
1248,2367,0.035838
1249,1431,0.076021
1249,1289,0.050187
1250,2800,0.051587
1250,1619,0.122988
1250,1736,0.097756
1251,1408,0.154952
1251,1617,0.054015
1251,2644,0.060601
1253,2494,0.055281
1253,1438,0.054201
1253,1320,0.041563
1253,2600,0.116976
1253,1811,0.036868
1254,2581,0.043245
1254,2217,0.062327
1254,1928,0.05899
1255,1887,0.066792
1256,1776,0.053322
1256,2748,0.062056
1257,1529,0.183198
1257,1581,0.073658
1257,1783,0.040251
1258,1280,0.045308
1258,2599,0.060708
1258,2762,0.053495
1258,2270,0.039008
1259,1299,0.038891
1261,2272,0.035224
1261,1663,0.098715
1261,1433,0.056789
1261,1397,0.074662
1262,1488,0.120265
1262,1930,0.049908
1263,2069,0.310988
1263,1971,0.043773
1264,1559,0.042649
1264,2223,0.075023
1264,2746,0.050874
1265,2086,0.055336
1265,1750,0.036567
1265,2440,0.0358
1265,2404,0.039409
1266,2268,0.057596
1267,2063,0.075192
1268,1653,0.064802
1270,1511,0.041319
1270,1997,0.056253
1271,1832,0.048077
1271,1542,0.039502
1272,2271,0.045018
1272,2811,0.036693
1272,2782,0.03574
1274,2717,0.153736
1275,1617,0.071833
1275,2183,0.065744
1275,1978,0.0434
1276,1385,0.151767
1277,1444,0.062427
1277,2028,0.199292
1277,2639,0.0375
1278,2349,0.182978
1278,2545,0.050708
1278,1403,0.039774
1278,1337,0.056652
1278,1844,0.045966
1279,1697,0.171967
1279,2336,0.036806
1279,1686,0.063798
1279,2017,0.051269
1279,1970,0.115081
1282,2736,0.070014
1283,1377,0.064882
1284,2102,0.046983
1285,2386,0.035185
1285,2437,0.036556
1286,2205,0.068411
1286,2629,0.074088
1287,2053,0.348035
1287,2733,0.174074
1288,1877,0.079513
1288,2203,0.062269
1289,1291,0.0715
1289,2543,0.036049
1289,2859,0.061561
1291,1888,0.054697
1291,1434,0.06657
1291,1671,0.076431
1293,1769,0.041394
1293,2601,0.114802
1293,1974,0.04091
1293,1359,0.133815
1293,1964,0.04369
1294,1741,0.10796
1294,1359,0.110338
1294,1932,0.104076
1294,2087,0.038127
1294,2215,0.154881
1295,2509,0.089555
1295,2083,0.104003
1296,1433,0.06266
1296,2170,0.042221
1296,2312,0.069788
1296,2609,0.071792
1296,2178,0.045622
1296,1949,0.035898
1296,2589,0.071112
1299,1382,0.053197
1300,1342,0.074631
1300,2120,0.086865
1300,2113,0.080009
1300,2838,0.09143
1302,1701,0.039812
1302,2668,0.073593
1303,2201,0.098207
1304,2343,0.039049
1305,1639,0.040589
1305,2470,0.083785
1308,1658,0.114198
1308,1972,0.07173
1311,2058,0.071013
1311,1732,0.071231
1311,2588,0.065895
1312,2043,0.044345
1312,1528,0.061726
1312,1318,0.082889
1312,1483,0.066332
1312,2744,0.056782
1313,2292,0.035814
1313,2588,0.097075
1314,2240,0.049093
1314,2592,0.088139
1315,1898,0.093446
1315,2524,0.065658
1316,1438,0.035203
1316,2179,0.049604
1318,2480,0.113432
1318,1803,0.092906
1318,2097,0.139714
1318,2176,0.143918
1318,2675,0.076285
1318,1623,0.044479
1318,1688,0.048384
1319,1538,0.049587
1319,1771,0.045005
1319,2174,0.036909
1321,1931,0.048504
1321,1642,0.073101
1322,2385,0.038836
1323,2339,0.060351
1325,1735,0.054532
1325,2468,0.046823
1325,2539,0.061257
1326,1769,0.036715
1326,1753,0.050791
1326,1604,0.150849
1328,1574,0.063607
1328,1573,0.060252
1329,1875,0.088201
1330,2122,0.053085
1330,1905,0.042743
1331,1835,0.118019
1332,1362,0.061719
1333,2228,0.035665
1333,1624,0.055736
1334,2305,0.096591
1334,2354,0.05832
1334,2230,0.04499
1334,1528,0.109953
1335,1358,0.082583
1335,2591,0.134241
1336,2132,0.039877
1336,2416,0.133768
1336,1915,0.181242
1337,2654,0.046775
1337,1671,0.062024
1337,1381,0.035345
1337,2140,0.039222
1338,1949,0.080862
1340,1640,0.048351
1340,1798,0.051689
1340,1699,0.03664
1340,2659,0.06748
1341,2246,0.038707
1341,2000,0.163294
1343,1756,0.060937
1343,2355,0.067586
1343,1414,0.039967
1343,2538,0.041607
1345,1477,0.044997
1346,1433,0.051033
1347,2585,0.182262
1347,2599,0.050732
1349,1427,0.045819
1349,1858,0.059314
1351,2554,0.04205
1351,2128,0.051544
1351,2227,0.052797
1351,2749,0.083915
1355,2243,0.084329
1355,1940,0.049797
1356,1616,0.037531
1356,2676,0.045024
1356,2867,0.08148
1358,2491,0.037845
1360,2439,0.065362
1361,1983,0.049716
1361,1660,0.036043
1361,1851,0.060955
1362,2462,0.059353
1364,2677,0.127054
1364,2521,0.043091
1364,1896,0.117606
1365,2721,0.132025
1365,1737,0.06799
1366,2649,0.036226
1367,2239,0.057409
1368,2617,0.064823
1369,1671,0.110894
1369,2844,0.051452
1370,2494,0.202158
1371,2535,0.041676
1372,1465,0.097465
1372,2845,0.074206
1372,1380,0.121736
1372,2012,0.060787
1372,2085,0.395044
1372,2707,0.055483
1373,1877,0.08802
1374,2408,0.038735
1374,2091,0.059054
1376,1684,0.058147
1376,1688,0.079235
1377,1488,0.086335
1378,1841,0.048445
1379,2872,0.093043
1380,2023,0.054267
1380,2168,0.087279
1380,1873,0.038016
1380,1976,0.037581
1380,1685,0.045473
1381,2089,0.048018
1381,2406,0.05867
1381,1731,0.051555
1381,1769,0.09692
1381,2647,0.07761
1381,1754,0.046986
1381,1603,0.064636
1381,1772,0.042635
1381,2113,0.077273
1382,2217,0.041322
1383,1787,0.053022
1384,1725,0.225289
1385,2066,0.038099
1385,1435,0.076944
1386,2300,0.114098
1388,1506,0.043939
1388,2661,0.040449
1389,2541,0.075422
1389,2603,0.106356
1390,1509,0.071816
1391,1736,0.056396
1391,1954,0.077581
1391,2059,0.079756
1393,2583,0.049419
1393,2626,0.050709
1394,2580,0.046173
1395,1484,0.050157
1395,1550,0.128903
1395,2092,0.040784
1395,2365,0.054487
1395,2100,0.068917
1396,1483,0.123098
1396,2559,0.038057
1398,2653,0.079347
1398,1429,0.081009
1398,2199,0.047019
1399,1631,0.036212
1401,1482,0.044817
1401,2695,0.044131
1402,2245,0.039139
1403,2368,0.047203
1403,2254,0.064184
1405,1806,0.10168
1406,2249,0.118636
1406,2004,0.044322
1408,1617,0.037315
1410,2029,0.112469
1410,1540,0.040002
1411,1572,0.055601
1411,1520,0.0671
1412,1760,0.035946
1413,1578,0.084288
1413,2681,0.045186
1413,1733,0.036127
1414,2205,0.098066
1414,1756,0.076517
1414,2739,0.09526
1415,1854,0.073183
1415,1991,0.043813
1416,1588,0.0379
1416,2060,0.038509
1416,2601,0.20592
1417,2510,0.050714
1417,2605,0.036288
1417,2561,0.086247
1418,2059,0.039822
1419,2709,0.039827
1420,1505,0.063215
1420,1540,0.037161
1421,1540,0.065323
1423,1840,0.06144
1423,2492,0.06856
1423,2338,0.049237
1424,1711,0.046773
1424,2144,0.04192
1424,2767,0.042363
1424,2238,0.041792
1425,1426,0.048956
1426,2350,0.139114
1426,2321,0.043434
1426,2651,0.073161
1426,2755,0.055268
1426,1519,0.042142
1426,2373,0.043329
1427,1430,0.085007
1427,1470,0.036237
1427,2515,0.069695
1428,1923,0.079977
1428,2231,0.040578
1428,1470,0.046473
1428,1951,0.041532
1428,1530,0.040976
1428,1936,0.108338
1430,1932,0.036625
1431,2150,0.044821
1431,1664,0.07392
1431,2465,0.203102
1434,1471,0.111726
1435,1755,0.283021
1435,2801,0.049266
1435,1841,0.041143
1436,1676,0.038738
1437,1498,0.084836
1438,2036,0.065845
1438,1922,0.044278
1438,2038,0.161283
1438,1645,0.05778
1439,1908,0.037944
1443,1540,0.070512
1443,2447,0.04879
1444,2188,0.037775
1445,1913,0.11302
1446,1904,0.079677
1446,1471,0.04345
1446,1917,0.042936
1446,1582,0.041289
1446,1675,0.137749
1447,1935,0.042365
1448,1792,0.049783
1448,1637,0.046554
1448,2681,0.04367
1449,1706,0.039051
1449,2428,0.038207
1450,2694,0.067696
1450,2371,0.120564
1450,2409,0.066568
1450,1820,0.12136
1451,2682,0.133252
1451,1594,0.124707
1452,2577,0.038254
1452,1919,0.041385
1454,1857,0.039026
1454,1582,0.435974
1458,2072,0.046531
1459,2371,0.072123
1459,1667,0.087383
1459,1898,0.052797
1460,1729,0.086146
1460,2485,0.138795
1460,1983,0.066488
1461,2623,0.036733
1464,2110,0.165502
1464,2126,0.044447
1464,2118,0.215556
1465,2300,0.099291
1465,2008,0.044217
1465,2392,0.05842
1465,2845,0.038062
1466,1467,0.057302
1467,1473,0.177387
1467,1720,0.080004
1468,1765,0.083624
1469,2405,0.149653
1471,1591,0.165545
1473,1784,0.04633
1473,1840,0.039968
1473,2085,0.045206
1474,2712,0.144026
1476,2643,0.048999
1477,2390,0.061359
1477,1908,0.038871
1478,1579,0.046147
1478,1481,0.044562
1478,1586,0.044647
1479,1747,0.037606
1482,1742,0.078999
1483,1974,0.036516
1483,2043,0.086784
1483,2559,0.042653
1483,2114,0.053559
1483,2539,0.083336
1484,1550,0.062783
1485,1994,0.095818
1486,2557,0.049126
1486,2712,0.038265
1487,1905,0.037146
1488,1908,0.080866
1488,1912,0.127195
1490,1925,0.041244
1493,1789,0.113765
1496,1974,0.088501
1496,1716,0.038395
1496,2043,0.042158
1496,2331,0.042799
1496,2522,0.074125
1497,2502,0.068233
1497,1715,0.046836
1497,2121,0.047715
1497,2084,0.054024
1498,1903,0.055535
1498,1955,0.036594
1498,1914,0.065233
1499,2399,0.05267
1499,2712,0.050641
1500,2097,0.08756
1500,1803,0.073003
1500,2035,0.128575
1501,1974,0.124017
1501,2188,0.104483
1501,1841,0.097207
1502,2625,0.048194
1503,2086,0.090897
1504,1700,0.076327
1504,2421,0.079501
1504,2203,0.061812
1505,2041,0.065898
1506,2762,0.035792
1506,2261,0.06931
1507,1755,0.0473
1508,2246,0.047039
1508,1716,0.048362
1509,2585,0.063765
1510,1635,0.131157
1512,2822,0.046296
1512,1922,0.035792
1513,1548,0.116893
1514,1602,0.056727
1514,2177,0.037436
1515,1783,0.175682
1515,2089,0.105441
1516,1701,0.049046
1517,1636,0.040644
1518,2700,0.152718
1521,1991,0.062716
1521,2228,0.063084
1522,1933,0.050618
1522,2371,0.214987
1522,2390,0.142243
1524,2314,0.07136
1524,2433,0.055544
1524,1539,0.054045
1524,2350,0.049243
1525,2462,0.138731
1525,2408,0.077889
1526,2071,0.036418
1527,1964,0.145288
1527,1903,0.052693
1528,2503,0.090802
1528,2358,0.037916
1528,2594,0.043258
1528,2722,0.059446
1528,2461,0.03838
1529,1649,0.046643
1529,1581,0.03659
1534,2616,0.05981
1535,1630,0.036472
1535,2264,0.082335
1535,2779,0.095783
1536,2567,0.046527
1537,1552,0.051492
1538,1960,0.046168
1538,2065,0.061079
1538,2786,0.056169
1539,1912,0.051004
1540,2449,0.156995
1540,2156,0.041784
1542,2100,0.065917
1542,2365,0.040172
1543,2406,0.035116
1544,2367,0.070424
1544,1876,0.03657
1544,2242,0.064039
1544,1937,0.073307
1544,1970,0.049294
1544,2626,0.03657
1544,2268,0.046289
1546,2327,0.076033
1546,1991,0.153623
1546,2398,0.118923
1547,1876,0.044005
1548,2367,0.068668
1549,1550,0.04771
1550,2093,0.065931
1550,2285,0.037597
1550,2092,0.118758
1550,1879,0.039898
1550,2365,0.067034
1550,1993,0.044804
1551,1979,0.038284
1551,1677,0.065061
1552,2535,0.037987
1553,2262,0.081131
1553,2003,0.073459
1553,2010,0.078309
1554,1643,0.178567
1554,1805,0.121097
1555,2639,0.046349
1555,2233,0.137788
1556,2541,0.043115
1557,1688,0.038169
1557,2011,0.050957
1559,2681,0.062868
1560,1797,0.091225
1560,2663,0.053177
1560,1956,0.080401
1561,2554,0.041184
1563,2714,0.090655
1564,2099,0.04105
1565,1817,0.082406
1566,1604,0.070837
1566,1740,0.06991
1566,1853,0.053057
1568,2465,0.056829
1568,2661,0.036946
1570,2403,0.05657
1571,2657,0.060882
1572,1630,0.064735
1572,1579,0.036281
1575,1848,0.0688
1576,1981,0.096409
1577,2259,0.089412
1578,2220,0.039292
1578,1713,0.038905
1581,1649,0.054571
1582,1746,0.044247
1582,2426,0.070466
1583,1767,0.053696
1583,1612,0.065511
1583,2758,0.051715
1583,2552,0.045842
1585,1876,0.053478
1587,1853,0.056499
1587,1740,0.068315
1587,2617,0.041584
1588,1660,0.065544
1590,2555,0.051179
1593,1612,0.039466
1594,2644,0.037409
1594,2682,0.130387
1595,2881,0.037783
1595,2839,0.051207
1596,1783,0.085916
1596,1699,0.035552
1598,1673,0.091663
1598,1730,0.133371
1598,2152,0.047033
1598,2255,0.041532
1598,1944,0.035181
1599,2789,0.050837
1600,2560,0.132742
1600,2455,0.041142
1600,2114,0.077689
1603,1915,0.04078
1604,2226,0.060189
1604,2167,0.045753
1605,2204,0.074605
1605,2090,0.057774
1606,2134,0.040794
1606,2639,0.145658
1608,2020,0.036358
1609,1840,0.035392
1610,2224,0.117543
1610,1964,0.04993
1612,2758,0.113989
1612,2449,0.035129
1612,1930,0.04342
1612,2121,0.047283
1612,2720,0.058695
1613,1818,0.037703
1613,2570,0.200054
1614,1711,0.043764
1614,1886,0.053495
1615,2545,0.039456
1615,2333,0.14053
1616,1629,0.123126
1616,1766,0.108282
1619,1696,0.156141
1620,2122,0.043568
1621,1896,0.072586
1621,2357,0.036015
1622,2015,0.053793
1622,2600,0.058458
1627,2056,0.057269
1627,1683,0.057573
1628,2093,0.057464
1628,2761,0.035357
1629,1727,0.039395
1630,1698,0.05104
1630,2779,0.035698
1630,1713,0.057634
1630,2869,0.049817
1631,2502,0.057756
1631,2493,0.043887
1633,2271,0.11302
1633,2698,0.071667
1633,1703,0.044765
1634,2148,0.115738
1635,1883,0.037632
1635,2290,0.036662
1636,1930,0.047277
1637,1728,0.050609
1637,2579,0.053506
1638,2504,0.041044
1639,2379,0.037303
1639,2541,0.079119
1639,2503,0.12106
1639,1958,0.09187
1641,1648,0.054632
1641,1832,0.075045
1641,2595,0.061483
1643,2734,0.047365
1644,1655,0.056955
1648,1950,0.050939
1648,1726,0.052059
1648,2542,0.065484
1649,2518,0.04532
1650,1915,0.035673
1650,2556,0.049548
1651,1980,0.045581
1651,2701,0.151173
1653,2814,0.042632
1653,2556,0.081862
1654,2242,0.088577
1654,2444,0.038384
1654,1875,0.040159
1654,1917,0.077853
1654,2790,0.166338
1654,2634,0.048337
1655,2086,0.106267
1655,2723,0.054563
1655,2047,0.064125
1656,2168,0.053624
1658,1744,0.037479
1660,1926,0.127596
1660,2375,0.060544
1666,1694,0.037082
1666,2561,0.060761
1667,1898,0.08718
1668,2638,0.126917
1669,2719,0.061778
1669,2116,0.038465
1669,1881,0.03731
1671,1891,0.055407
1672,2257,0.1414
1672,2260,0.12483
1673,1944,0.189032
1673,2529,0.041867
1674,2521,0.05567
1674,1931,0.050724
1676,2013,0.043817
1678,1753,0.042369
1678,1996,0.063376
1678,1820,0.041809
1682,2684,0.035857
1682,2348,0.188782
1683,2288,0.052765
1683,2482,0.038741
1683,2213,0.047339
1683,1788,0.049798
1686,2140,0.076142
1686,2505,0.060569
1686,2337,0.048428
1686,2017,0.039606
1692,1783,0.059556
1693,1968,0.109324
1693,1896,0.040215
1694,2250,0.106764
1696,1705,0.079707
1696,2394,0.043292
1696,1996,0.042755
1697,2044,0.086001
1697,1803,0.076324
1697,2013,0.089139
1704,2168,0.036635
1706,1996,0.073766
1706,2189,0.036266
1707,2162,0.041194
1707,2633,0.042371
1708,2715,0.078574
1710,2417,0.046609
1711,1787,0.041647
1712,1896,0.04297
1712,1740,0.119335
1712,1733,0.06939
1712,2124,0.069906
1713,2332,0.035539
1713,2369,0.044575
1713,2475,0.070061
1713,2225,0.050747
1715,2856,0.063788
1716,2535,0.074635
1717,1896,0.098615
1718,2461,0.037185
1718,2282,0.061725
1718,2441,0.065436
1718,2511,0.072669
1720,2548,0.09583
1720,1779,0.143599
1721,2682,0.080869
1722,2622,0.054074
1723,2013,0.04017
1725,1956,0.04369
1726,1983,0.039097
1727,2617,0.145871
1728,2050,0.087963
1728,2432,0.058354
1729,2792,0.050353
1733,1740,0.070455
1734,2587,0.057961
1735,2247,0.075288
1736,2689,0.061455
1737,2120,0.045385
1737,2803,0.054976
1738,1869,0.055342
1740,2423,0.247318
1740,2731,0.073449
1741,2083,0.099876
1741,2682,0.045303
1742,2280,0.098869
1742,2725,0.101383
1744,2319,0.051921
1746,1877,0.037381
1749,1936,0.038705
1749,2047,0.051153
1749,1961,0.043765
1750,2535,0.038672
1750,2334,0.036549
1750,1984,0.039033
1751,2570,0.115274
1751,1791,0.038448
1751,1856,0.076419
1753,1974,0.115548
1753,2568,0.059306
1754,2746,0.039255
1756,2346,0.041792
1757,2595,0.0434
1757,2789,0.068346
1758,1855,0.04706
1760,2046,0.037014
1760,2570,0.063562
1760,2556,0.041651
1761,1840,0.071072
1761,2789,0.055569
1761,1858,0.104409
1764,1953,0.066842
1764,2130,0.054662
1764,1831,0.052389
1766,2820,0.035199
1767,2231,0.092198
1768,2504,0.087805
1768,1770,0.048451
1769,1859,0.042355
1769,2113,0.068641
1769,2781,0.148895
1770,2247,0.155429
1771,1835,0.041437
1771,2628,0.089499
1774,2215,0.116172
1776,1977,0.226712
1776,2612,0.052926
1776,2678,0.041328
1779,2389,0.08714
1780,2250,0.076308
1781,1835,0.043756
1782,1870,0.04135
1782,2190,0.035809
1783,2790,0.053883
1787,2790,0.038002
1787,2173,0.082338
1788,2458,0.044754
1789,2374,0.055146
1790,1944,0.03572
1790,2047,0.088
1790,2307,0.051038
1790,2414,0.092234
1792,2119,0.054491
1792,2340,0.044456
1793,2404,0.040559
1794,1920,0.11435
1794,2330,0.053841
1795,1911,0.064012
1795,1969,0.035916
1795,1922,0.074396
1796,2684,0.086462
1796,2631,0.048014
1796,2047,0.052251
1796,2750,0.069829
1797,2663,0.04888
1799,2350,0.052115
1800,2628,0.072423
1802,2347,0.063771
1802,1870,0.065918
1802,2310,0.038383
1802,2653,0.077989
1804,2328,0.098077
1804,2825,0.188908
1804,2594,0.056833
1804,2287,0.364705
1805,1859,0.038383
1807,1978,0.052159
1808,2193,0.041108
1809,2391,0.035289
1809,1938,0.058939
1810,1896,0.042005
1811,2125,0.206546
1812,2326,0.043509
1812,2231,0.220164
1817,2375,0.080654
1821,2288,0.049599
1822,2666,0.052626
1824,2773,0.036391
1824,2811,0.044606
1825,2542,0.098504
1826,2601,0.089731
1826,2335,0.081528
1829,2234,0.079989
1834,2105,0.035631
1834,2637,0.044627
1835,2420,0.041598
1836,2231,0.067261
1837,2419,0.077199
1840,2017,0.042307
1840,1882,0.099873
1840,1996,0.045638
1841,1957,0.103286
1843,2733,0.041251
1844,2192,0.042704
1846,2295,0.110442
1847,1895,0.036292
1848,2200,0.066574
1849,2678,0.056576
1849,2000,0.084654
1851,1983,0.128439
1851,2095,0.064972
1851,2840,0.040371
1852,2490,0.046754
1852,1976,0.038913
1854,2863,0.05112
1855,2095,0.061379
1855,1930,0.051922
1856,2277,0.05774
1856,2638,0.216484
1856,2845,0.082115
1857,2405,0.0409
1859,2243,0.04448
1859,2020,0.059331
1860,2520,0.039736
1861,2311,0.058774
1863,1991,0.054222
1868,1887,0.055885
1870,2062,0.072771
1872,2337,0.043415
1874,2093,0.055872
1874,2408,0.047749
1876,2094,0.058099
1877,2036,0.243524
1879,2093,0.07381
1879,2092,0.036637
1879,2006,0.082216
1879,2324,0.144002
1880,2021,0.038823
1880,1919,0.043409
1880,2349,0.088411
1884,1920,0.092977
1884,2235,0.108676
1887,1889,0.048294
1887,1939,0.071623
1888,2197,0.049568
1888,1893,0.036364
1888,2000,0.078813
1888,2725,0.07481
1889,1944,0.056675
1894,2067,0.04167
1895,2050,0.045984
1896,2149,0.042137
1898,2368,0.040223
1898,2197,0.071194
1898,1960,0.05995
1902,2226,0.229739
1903,1964,0.098735
1904,2004,0.045686
1905,2002,0.161033
1908,1912,0.063482
1909,1912,0.037088
1909,2489,0.057845
1910,1912,0.067687
1910,1947,0.042964
1911,2856,0.053103
1912,1947,0.056877
1912,2608,0.064316
1916,2744,0.042906
1917,2293,0.055466
1918,2058,0.093199
1918,2400,0.038905
1919,2074,0.042779
1920,2172,0.073832
1920,2314,0.038961
1920,1980,0.114956
1921,2119,0.050581
1922,2772,0.035267
1923,2158,0.051862
1923,1951,0.081885
1923,1965,0.039929
1923,2162,0.043873
1923,1939,0.049499
1923,2497,0.050504
1927,2698,0.054284
1927,2601,0.097033
1927,2035,0.057984
1928,2581,0.041374
1930,2293,0.066592
1931,2099,0.035487
1933,2371,0.143855
1934,2055,0.312183
1934,2316,0.258933
1935,2224,0.039042
1936,2070,0.059817
1936,2631,0.046701
1936,2404,0.036838
1936,2338,0.037069
1936,2044,0.0616
1937,2692,0.045045
1937,2260,0.036778
1938,2239,0.132486
1938,2096,0.049181
1939,2366,0.042366
1940,2271,0.035057
1942,2604,0.047338
1943,2611,0.082886
1943,2022,0.043814
1945,1950,0.12744
1945,2021,0.042348
1946,2609,0.043686
1947,2187,0.043512
1947,2489,0.062215
1948,2306,0.042304
1949,2080,0.035301
1951,2170,0.060141
1951,2171,0.042236
1951,2158,0.093639
1951,1965,0.036074
1951,2187,0.04713
1952,2394,0.051372
1952,2483,0.058362
1957,2455,0.048902
1960,1968,0.04355
1961,2545,0.078527
1961,2660,0.040382
1961,1966,0.062447
1964,2540,0.102208
1964,2558,0.063072
1966,2061,0.060205
1966,2244,0.04153
1967,2333,0.050418
1968,2793,0.036115
1969,2242,0.102654
1969,2257,0.037955
1970,2195,0.061812
1970,2370,0.035045
1971,2448,0.122004
1971,1975,0.062273
1971,2467,0.046951
1974,2043,0.042774
1974,2359,0.206766
1974,2331,0.053629
1974,1983,0.043806
1974,1987,0.045774
1974,2356,0.077645
1974,2332,0.036437
1976,2023,0.04277
1976,2558,0.039318
1977,2339,0.03871
1977,2565,0.051434
1977,2569,0.063699
1982,2001,0.075262
1983,2099,0.040597
1983,2816,0.051833
1983,2229,0.058047
1985,2179,0.055116
1988,2287,0.043133
1990,2843,0.038614
1991,2236,0.042324
1992,2223,0.04469
1995,2484,0.099086
1996,2046,0.036692
1996,2716,0.036609
1996,2194,0.05753
2002,2570,0.148053
2003,2224,0.039639
2003,2300,0.066231
2006,2349,0.159603
2010,2533,0.055334
2011,2844,0.050028
2011,2167,0.043173
2014,2378,0.044314
2015,2461,0.071178
2017,2822,0.040177
2017,2311,0.042815
2018,2671,0.047885
2020,2472,0.168505
2020,2416,0.122859
2021,2564,0.036611
2022,2786,0.036244
2025,2517,0.046931
2028,2272,0.038337
2028,2121,0.041602
2031,2052,0.04092
2032,2038,0.049927
2035,2281,0.176458
2035,2872,0.072256
2035,2611,0.060889
2040,2052,0.069023
2041,2454,0.036182
2042,2595,0.045536
2043,2114,0.146392
2051,2247,0.097644
2052,2787,0.055307
2052,2500,0.053677
2053,2306,0.061726
2054,2278,0.041476
2056,2082,0.03896
2060,2309,0.134712
2060,2601,0.143213
2061,2185,0.045392
2063,2668,0.05956
2066,2345,0.065978
2067,2255,0.065151
2070,2089,0.046108
2071,2073,0.05962
2071,2163,0.038353
2074,2266,0.168566
2075,2820,0.270369
2078,2217,0.045473
2084,2221,0.041116
2087,2467,0.059472
2088,2529,0.044411
2090,2091,0.052689
2091,2542,0.047458
2092,2093,0.253248
2092,2100,0.12773
2093,2100,0.04761
2094,2692,0.097971
2095,2618,0.038125
2096,2280,0.045005
2100,2242,0.037632
2100,2440,0.063695
2100,2268,0.037153
2101,2607,0.08827
2101,2347,0.073204
2103,2219,0.035791
2103,2165,0.058735
2105,2191,0.058197
2106,2259,0.081787
2107,2601,0.076398
2110,2185,0.05879
2111,2747,0.041631
2113,2120,0.089848
2113,2239,0.067811
2114,2455,0.05164
2114,2785,0.041396
2115,2302,0.050175
2122,2129,0.105292
2122,2749,0.260666
2125,2410,0.136113
2125,2732,0.043775
2125,2216,0.063585
2126,2393,0.043974
2128,2301,0.042544
2129,2568,0.042526
2130,2290,0.041564
2130,2826,0.053172
2136,2568,0.042093
2140,2183,0.1188
2158,2170,0.040485
2160,2808,0.097042
2160,2780,0.081043
2163,2489,0.063571
2164,2616,0.042803
2165,2598,0.057188
2167,2277,0.045792
2168,2614,0.038136
2168,2845,0.075005
2172,2232,0.076206
2174,2300,0.048626
2180,2579,0.141188
2182,2570,0.044705
2184,2400,0.042804
2184,2186,0.076074
2191,2550,0.035256
2192,2868,0.081346
2193,2212,0.073897
2194,2517,0.062207
2194,2625,0.10907
2196,2376,0.092754
2197,2271,0.042818
2202,2605,0.069674
2204,2612,0.058026
2205,2346,0.225282
2206,2346,0.071819
2209,2738,0.060712
2209,2316,0.042788
2215,2530,0.05844
2219,2598,0.115547
2219,2637,0.057659
2219,2547,0.043109
2223,2314,0.070293
2224,2264,0.04489
